sentence,predicted,truth
"If Clinton had won this election and there was some proof of Russian tampering you can be sure Trump and his army of social misfits would have stormed the White House-but  because Trump won-he's saying ""I don't believe this affected the outcome""--this presidency is going to be a complete ""joke"" but I just the hope that the damage this histrionic moron causes isn't irreperable",0,1
heres hoping dem slaps your face with a used diaper.,0,1
"Good to hear. The sooner that douchebag of a company, US Steel, is outta here the better.",0,1
Why would Trump pick a guy who has worked so hard to undermine the interests of the United States?  Putin is a thug who needs cash from gas and oil to expand his terror- and Tillerson has been there to assist.  Tillerson has also subordinated US interests in his dealings with Qatar.,0,1
That definition of treason would sink wahabiists like Merkel and her scum immediately.,0,1
"Amy Demboski is a liar and a hypocrite. She was on welfare as a single mom (Denali kid care), and now condemns the practice as ""socialism"". I am all for social programs to help those in need; It keeps people off the streets, reduces criminal activity, and keeps me safer and with a much better community outlook. Remove these programs and EVERYONE'S lives suffer. I have worked hard all my life, have a  great job with a good income, and I am HAPPY to pay taxes to support these programs. Hypocrites like Demboski are working for their own advancement and are putting your lifestyle in jeapordy.",0,1
"Seaton, LeDoux, and Stutes are trying to safe the PFD program, Flyguy!  Why don't you try to learn the least thing about what's going on? It's the dumb Party that wants to do nothing and let the whole state go down the drain.",0,1
Your right ...the crazy Mormons in Utah get into a lot of cover up stuff just because of their insane beliefs.,0,1
well now isn't that nice. freddy the stalker,0,1
"""you cannot differentiate between those who share some of your opinions and those who totally reject you. ""

Why do you believe that?  I probably have a more nuanced view of politics than anyone who posts here.  

""By continually lashing out at anyone who responds to you are yourself suspending any semblance of rationality or intelligence.""

How would you define ""lashing out?""  I think you make the mistake of assuming that I'm here to make friends or be nice to people.  I prefer the polemical style, I prefer the adversarial system, I prefer the Breitbart or the Intercept approach over the fake pretend system of talking heads babbling on about some feel good nonsense.  Stupid ideas should be called stupid, attacked, mocked, ridiculed, and eliminated from the discourse so that more productive discussions and better ideas can come to the forefront.",0,1
She's Joe miller with boobs.,0,1
"If you believe what the scumbag says that this was because David supposedly smoked all his pot, then you need to pull your head out of the sand.  There had to have been more to this.  They didn't kill him over pot, that's just his lame excuse.  More to come.",0,1
Posted by the #1 Laugh troll ever.,0,1
"Morrow is not the goat!  If anybody is the goat, it is Bradley.  His penalty was so weak it was pathetic. But then again, somebody had to miss.",0,1
"It's a dirty game the rump Obomba administration is playing, murderously cynical with an expiring mandate.",0,1
You're bonkers.,0,1
"Perhaps the website is full repeat ""contributors"" who uses fake names and silly responses.",0,1
"Please tell us again how islam is not at war with the world and is a religion of peace!

Time to ban islam worldwide!",0,1
"I'll go one better.  It's not just ridiculous, it's scurrilous.",0,1
Why should we pay more in taxes because of loser drug addicts? No one forced them to become addicts. No one is making them overdose. If they want to risk their lives for their high so be it.,0,1
Trump is a disaster,0,1
"hey loser, i guess you are not living in reality since this deal needs ALL the provinces to make any national grid work! you cant just run a few lines overtop of a province.",0,1
"Rally the gender bender crowd and Hillary's latte sipping hipsters....you know,the ones that were too busy to get out to vote! Bill and his corrupt bag lady,and the pant suit cabal in crime, never give up on what was clearly a fair and democratic choice by the Qmerican people! Enough already with the whining of the loser crowd!",0,1
Yet you clearly judge others without merit.  I call that hypocritical. Stop condemning others.,0,1
"And when they grow up, and no body wants to watch them any more, what happens then?
Their self worth goes to crap I guess. This is almost child abuse.",0,1
And he should know - he is an expert at making ridiculous comments.,0,1
"I tried to watch the Vice special but apparently need a subscription to HBO. In the intro President Obama said he had a goal to reach across party lines and build consensus. I'm paraphrasing but HUH? That's ridiculous. How many meetings did Obama have with the Republican leadership these past eight years, like maybe three? I watched the interview with Trump that Chris Wallace did today. Will be on TV later and is on Youtube now. I think people would have to be stark raving mad not to be able to agree with much of what Trump says. https://www.youtube.com/watch?v=lysx7s9ocJU",0,1
"wow, just wow. 
are you really this ignorant? 

are you a product of public education?

do i have to be a ""christian"" to be in ""your"" country? i was born in Anchorage 47 years ago, I'm not a christian, do i have to leave ""your"" country?

freedom FROM religion is the cornerstone of this nation. read a fricken book!

this""contry"" was NOT founded by christians. there were more atheists involved than someone with your limited knowledge could fathom. 

misguided riff raff are selling the American public out.

seriously read books, they are full of information.",0,1
"What is the name of the racist Black Panthers now? Black lives matter or something? They are no different at all. I have heard them called ""The Klan with a Tan"".",0,1
says the offended flag monkey not using her real name.,0,1
"looks like Jones is on a witch hunt using character assassination himself.  What a hypocrite.  
Demboski shouldn't have risen to the bait , but Jones I think is using the current p.c.  boogy man to try to get himself lifted to a better political position.     I would never vote for him just because of the way he is going about it.  I wouldn't ever trust him either.",0,1
Kelly gets paid for this drivel?,0,1
Sure. Your links are just as useless as the other posters. The same sources you linked are always wrong. A clear example would be the ny times and the guardian  polling and Hillary is a shoe in articles. Your links are just as authoritative(sarcasm) but clearly you are not intelligent enough to see the hypocrisy within yourself. Hopefully you can understand this comment in its English glory.,0,1
You're repugnant.,0,1
Or climb a ladder to kiss a snail's arse.,0,1
"""...CIA says Russia helped Trump win election.... According to a US Government Official - CIA will not comment..."" Ha ! More Clinton campaign spin, now it's the Russians not the FBI and Comey... Hillary might have had a chance if she wasn't  So Damn Corrupt.....!!  Anyone else would have won......",0,1
"They look ridiculous because they wear liturgical vestments? What do you say if you see a male judge in his robes? ""Hey man, you're wearing a DRESS!"".  Do you ever go to graduation ceremonies, and see academics in their gowns and hoods? Does that blow your mind or what - - men wearing ""dresses"" and colorful fabric over top!",0,1
"So the syrian state should not probably fall but bassad should go. Touturing kids because spray paint, what the hell is wrong with this guy. Just nuke him.",0,1
"Actually, he called it ""rediculous"", which says all you really need to know about him",0,1
"Thank you FBI, President Obama and others for your caution and sense of fair play; however, what good does it do us to do nothing until we obtain evidence worthy of impressing a judge or jury in a United States court of law where you will never find the Russian Government standing trial?  The Russians don't play by our domestic rules of law.   I suppose you would have given Messrs. Hitler and Tojo the same consideration until a foreign Army was standing our our shores proving beyond a reasonable doubt to you that there was indeed   ""foreign intervention in the internal affairs of the United States"". There is a reason to listen carefully to an agency that operates in  the world beyond Pennsylvania Avenue.   To quote Forest Gump: ""Stupid is as stupid does.""",0,1
"Nothing can survive the ""polemical debate process"". 
.
Nobody wants to debate you because you are akin to the bearded, disheveled gentleman standing on the plinth in Hyde Park. Your rants as currently presented are as Shakespeare said: 
.
""It is a tale. Told by an idiot, full of sound and fury ... Signifying Nothing"" 

""Pick an issue.""
.
Fascinating, no matter what the topic your ideas are better?  Let us hear your insights into quantum field theory.",0,1
"Hypocrites indeed.  I would add:
- Support for Alberta's industry that produces oil and gas:  BAD
- Support for Ontario's auto industry that burns oil and gas: GOOD

The anti-Alberta venting in the G&M comments over the past year or more has been difficult to understand.  The province has paid tens of billions of extra dollars in equalization payments  which have subsidized social programs in other provinces, yet the response has been ""Make them pay PST too"".   What's up with the visceral hate of the goose that's been laying golden eggs?",0,1
"I did no such thing.  I highlighted the hypocrisy and double-standards of so-called ""Christian"" anti-abortionists, and nothing more.  The rest is what you read into it, apparently.  Go back and read it again, then tell me how I blamed Muslim misdeeds on anyone but themselves.",0,1
"Can you point me to one post where any of the resident 'defenders of the faith' have actually accepted a contrary argument and conceded a point? I'll save you the time, Sarasi. There are none. Not one.

 Even when one of them was actually lecturing the board about Burke's dubia, accusing us of not having read his letter, he then went on to say that the Cardinals were not just asking for one word, 'yes' or 'no' answers, they demanded explanations with the answers and they were entitled to them.

I directed the poster to the letter and the part where the Cardinals specifically say the polar opposite - i.e. That they want 'yes' or 'no' to each of the questions and NO ""theologising.""

I'm still waiting for the poster concerned to apologise. He simply went off and started the same uninformed cr@p with someone else. Trolls, all of them.",0,1
"Disgustingly Evil and wicked young men without direction, and without positive adult role models, brutally killed David.  

David had everything these young men apparently did Not have and they despised him for having: a vehicle, a girlfriend, a good direction and bright future in technical school, a happy helpful personality, and above all loving and supportive, caring parents.

The pain and grief David's mother and father are experiencing this Christmas holiday is beyond my comprehension.  Prayers to them.",0,1
<  the loser deleted  >,0,1
"The best way we can help is to continuously  question the idiots in Washington DC - their interests, their motives, their objectives 

For if they hadn't armed the rebels in Syria - there would not be an unending war there

Had they not bombed Libya and removed Qaddafi from power the arms flowing from that country would have never reached the rebels in the middle east (including ISIL) 

 Had they not  invaded Iraq  over a decade ag while lying to the american public about WMD they might have the  world on their side

And had they  not continuously provoked Putin in his own backyard he might actual be working with them to find  a lasting solution

Without the idiots in Washington DC there would be no victims for the white helmets to rescue

Name ONE Muslim state that has attacked the United States of America. Name One.

Now count how many Muslims America has killed, assassinated, declared collateral damage, targeted,  tortured, bombed, shelled, annihilated",0,1
I don't have anymore time for mental midgets like yourself.,0,1
"Actually..right wing Christians have committed more mass murders in US since 9/11 than Muslims. All generalizations, hate, and fear-mongering aimed at a group of people for the terrible actions of some of them is generally a bad policy and unconstitutional to boot. Totally unacceptable from a public official or media personality.",0,1
"You before, you can't  even bear to say the correct term ""illegal immigrant,"" and won't admit to the existence of immigration law,  so of course you believe anyone who cites such laws is some kind of racist.    

I think your view of the issue is ridiculous, but you're welcome to it.  Cry racist all you like lady.",0,1
"WFT your province cannot even deal with your own problems in you province , high cost of housing 
street drugs and overdoses  who is going to pay for thees people in the long term.

The syrian  men should stay in syria to fight their battle rather the run like cowards .
they are a liability  economically and socially and security wise .

wake up  this is a Trojan horse in the making  and our queer prime minister is supplying 
the tools and material. 

Hindsight is 100%",0,1
"Your English is horrid, fyi - so is your regime; but clearly you are all dumb at a lot of things.",0,1
"This gov. is so full of shlt, all their eyes are
turning brown. All this is about that sack of
shlt pothead and all his azz kissing members
stuff their pockets. They are just lying 
thieves.
 Here's a challenge mommies boy pothead.
You, me in the squared circle and we sign off
all is fair. Just the two of us, to the end. winner
walks away. Your wife will need a new, well
you're not a man anyway. So she can find a man 
or another piece of shlt. Grow a set ""COWARD""",0,1
"It is truly incredible how hypocritical you are. You are talking about her painting a bad picture of herself? What about you? You have contradicted yourself at least once and probably more times, as well as exhibiting a writing skill level that would get you a C at best on any high school freshman paper. Get a grip, look at yourself, stop making a fool of yourself. Once more, your writing will improve if you stop capitalizing random stuff.",0,1
"The white helmets?
RAED AL SALEH?

Maybe it was harmless fun when they were pretending Bana Alabed was real.  But trying to present these fraudulent terrorist scum as some kind of heroes is a new low for the Globe & Mail.  Just shameful.",0,1
"you think I can't connect you to North Korea and mandarin/Cantonese slave workers? for your regime>?

You have to be insane to think even a 14 year old can't - you ARE THAT FAR BEHIND.",0,1
"A friend of mine voted for Trump because as he puts it, Hillary should be in jail and only Trump can save the middle class. 

Today, that same friend when asked what he though about Trumps nominations for cabinet positions responded with, 'well I haven't really been following things since the elections...' 

Ugh! 

Silly people did stupid things and now they aren't even paying attention to the consequences. 

But the silver lining is we will have four great years of SNL.",0,1
"""Trudeau Liberals' national climate deal to have big price tag for Canadians"". A fool and his money are soon parted, or should we say our money.",0,1
CHINA can go straight to HELL.  We have been ripped off by these crooks and money launderers for too long. Slap YUGE tariffs on them to show them they aren't controlling us anymore,0,1
"Make sure you fill out your ""selective-service"" cards, boys and girls. Trump is going to need you very soon. Don't worry, Trump loves veterans, he's simply going to give almost everyone a chance to be a veteran.

China does have a lot of bullet catchers, and the USA has a lot of expendable population. China could do with about 600Million less, and the USA with about a good reduction of 50-60M.

Make sure you have a happy holiday season, this will be the last one in a while where you can get cheap Chinese crap.

Draft dodging will once again become the American sport, but then again, when you aren't concerned about quality , just quantity, the usual schemes won't work.",0,1
"Why would anyone want to support the ludicrous financial structure of major league baseball?
High ticket prices.
Outrageous concessions prices.
Very low entertainment value, unless and until your team is in the pennant race/playoffs.
Then, limited value for really excelling during the year, it's back to one series knockouts.

Baseball used to be a pastime.  When the Expos were a young team, the bleachers were a buck.  Box seats were $5 or $6.  You could go to a game without deciding if the family got to eat that week.  Then came the greed.  Cyclical greed.  Setting new levels of excess with every cycle.

Watch an occasional game on TV.  You'll get all the available value of today's game.  The Bautista affair should show you, unless you're stupid, that the players you cheer don't give a rat's behind about you.  They only ""represent"" you and your city if you're delusional.

It's what George Orwell called soma.  Cathall Kelly pushes the stuff.",0,1
Penalty kicks seem ridiculous to end a game but Toronto had an entire game to score 1 goal.   That's why I don't really care or feel bad about it.  Both teams played like cowards to get to the end.  Total bore fest.,0,1
hateful little prog aren't you?,0,1
"meanwhile mr trump who understands more taxation is bad for the economy while doing NOTHING for the environment now is in charge,, while in canada we have a lover of communism bent on his cult sky is falling stupidity that is about to do real damage to everyone",0,1
"There is only one study I need and that is my nose, my sneezing etc. Smokers are pigs. Plain and simple. Smell bad and throw litter on the ground. No consideration for the people around them or anything else. Disgusting.",0,1
its the ignorance of loonies like you that are the problems we face,0,1
Too bad none of the geniuses who voted for these clowns cared to open their eyes before casting their ballot.,0,1
"typical left wing corrup lover of scams, ,, you are the problem",0,1
".""Trump is a buffoon and an example of how terrible humans can be""
Unbelievable how many continue to underestimate Trump.
Let's revisit in three years and see what a ""mistake"" he is.
So far I only see a genius who will do just fine.",0,1
NO one is a bigger bully than a scorned left-wing extremist.,0,1
"Your list is a bit ridiculous - 
Russia did hack the DNC - both the FBI & the CIA say so. The CIA says it was done to help Trump win the election, the FBI won't go that far.
The globe has never said all white people are racists, just that some are. There's racists in every ethnic group.
Did the globe really say for certain that Iraq had wmd's?
Pizzagate is definitely fake. Do you really believe that nonsense????
The white helmets are doing good work.
Trump definitely called Mexicans rapists.
The globe said stupidly that the cons should be elected but their leader should resign. They didn't say you could elect the party without their leader becoming pm.
Your points range from ridiculous to manipulative but are mostly stupid.",0,1
"1) There are plenty of folks formed in the pre-conciliar era who do not agree with you. I go to mass with them every sunday. That invalidates that argument.
2) No one prior to vatican 2 knew how to love God? All the catholics prior to vatican 2 had it all wrong with respect to God and worship? I would suggest that that shows an awful temerity on your part, and a lack of examination of conscience. It is massively arrogant and ignorant.",0,1
".
...except that's not an option.  The welfare is too large. 

 No amount of cutting will fix the debt obligations.

.
(besides, …it's idiotic to cut our own throats to save welfare for oil corporations.)
.",0,1
"Kleptocracy is a government with corrupt rulers (kleptocrats) that use their power to exploit the people and natural resources of their own territory in order to extend their personal wealth and political power.
Kleptocracy - Wikipedia
https://en.wikipedia.org/wiki/Kleptocracy
The definition of kleptocracy clearly defines what Trump has been since Putin won the election for him. Trump has  been exploiting the tax payers from day one and idiots can't see what is happening. Some conservative taxpayers don't mind giving a corporation $700M per year to move jobs to Mexico.",0,1
Some people don’t need dope to be dopey.,0,1
"You sickening liar.  I didn't delete anything; it's still there.

BTW, I'll bet you Hillary voted for herself too.",0,1
The story is from the Washington Post...The paper that hired dozens of reports just to stop Trump at all costs....they have lied and spun everything since the beginning and this is just more of their garbage..!!!,0,1
Always shoot yourself more than once if you're committing suicide. Leave no doubt as to the outcome.,0,1
Got it now. Feel silly.,0,1
Yes they are definitely nuts.,0,1
"Brilliant, thanks Ms. Renzetti for so eloquently saying what we're all thinking, but are too incensed to say it without the lacing of four letter pejoratives that it warrants.  Bloody disgusting detachment from the plight of real people in this country namely the middle class that that lot of scumbags said they were going to represent.",0,1
Why not eliminate the middle man (game) and go straight to shoot out?,0,1
I am astounded by the bloodlust for war in these comments.  Can people really be that ignorant?,0,1
I thought nutters like you didn't read the Globe and Mail,0,1
"Yes they are definitely nuts.
(Second post)",0,1
"Sure the Russians attempt to hack into other countries systems and of course the US plainly stays out of any such business obvious because nothing is ever mentioned about how or why we would ever do such a dastardly deed. Of course the Chinese and most all of the countries do the same but not us. This is a terrible thing that they do while we remain pure and fair, Darn Russians!",0,1
"She never posted any picture of the dogs playing, always just standing or on a table. Backgrounds often blurred. No indoor pictures, ever, hmm???? No toys????  She was always posting about different foods make one think she was bargain shopper only, what was  a good price which week? She talked the talk but that was  all. She was deceitful. Didn't want people to know how the dogs were kept, RED FLAG #1.  She always was dealing with hot spots and skin issues, no wonder. These are things she posted openly on social media.  She was and is a disgrace to the breed and the dog world.  She is exactly what a breeder should NOT be !  Oh, I could go on and on but sure my point is taken by those that matter not her ignorant supporters. Birds of a feather flock together!",0,1
trump's soft spot is at the top of his skull.,0,1
"You ""reactionary righties"" should have vowed to ""work together"" when Obama came into office, instead of taking a pledge to stonewall everything his administration tried to accomplish. Now, you reactionary righties want to destroy every social safety net since 1934. Do you actually think we ""liberal lefties"" are going to go along with that? Take down the hard-won social improvements of the last eighty years? Are you a fool?",0,1
"It's erections now ,not elections",0,1
"Geeeez, get a damn grip.  Quit revealing you don't have reading comprehension skills for gawd sakes.",0,1
"Rationality in this context is impossible.  

And I don't care if he is legally 'crazy' or not.  The death penalty will remove this useless and dangerous person so that he can never kill another person, particularly an innocent person.

That works for me.  Evil personified.",0,1
Seems like you didn't even pay attention to the ktva story because Gin Berry in the interview flat out stated she was their friend so your statement about seeing her on erick almindingers facebook is stupid to say the least,0,1
"Q:  ""Had he known these community norms, it would have never come to this,"" Provost said. He said So was fired from his job because of the charges.   /Q

While it sucks about how he treated the dog, it also sucks that he lost his JOB because of it. 

I also have neighbors with yappy-assed dogs. My dog barks only if someone is in the driveway or we're playing, or if a moose ambles in on us. It can be annoying as hell, since said dogs seem to bark at a leaf blowing past their dog dishes.",0,1
"After almost two decades of Wente's ignorant climate contrarianism, she's learned nothing.

Pretending that a corrupt and foolish man in the White House means that the laws of physics are somehow put on hold and that the world must passively accept disaster isn't ""climate realism"", it is the same lazy nihilism that Wente has always brought to this issue.",0,1
In the jargon a troll is someone you disagree with who can defend his position.,0,1
Are you completely insane?  You admire dictators because 'they get things done'?,0,1
"Suck it Princess, oil is our blood line and parasites like your self are quickly becoming an endangered species!!!!

Yes the global Marxist movement is over, Britain, USA, Russia, Australia - soon France, Netherland, Germany and Italy. 

We see you and we Reject YOU!!!!!!

Fyi, Kathleen will need your help in 14 months.

Pssst Justin, Trump isn't a Globalist - now what little potato????",0,1
".
""Donald Trump has chosen Rick Perry to be Energy Secretary""


Perry? Rick Perry?????!!!!!!!

Is this the same dimwit that 4 years ago at the Republican debate laid-out a three point agenda on how to ""improve""/streamline the federal government ""operations"" and then could NOT remember what the three points were?

THAT Rick Perry? Oh boy, the next four years will a HELL of a LOT of fun.............
.",0,1
"She has become ""toxic"" even to them.",0,1
"You have to give Trump credit.  He dragged this hideous troll out from under the bridge and revealed it to all of us in the full light of day.  Then he French kissed it.  And we're getting something else, but kissing isn't part of it.",0,1
"Ontario elected a School Teacher,so why is anyone surprised that Wynne has no grasp on how people earn a living,about debt,about saving for retirement etc.
Lock her up, and most of the Lying Liberals who have assured future generations a life much worse than their parents and Grand Parents.
I totally blame the Conservatives and Hudak,total stupidity,why cannot they find a person people can vote for??
Rather than highlight Personal Debts, the Government Debt is unpayable.
Trump will shine a mirror on the Socialists and it will reflect how inept the system is.",0,1
Another Trumphobe snowflake lol.,0,1
"I was hopeful that Trump wouldn't do too much damage.  Losing hope of that every day, as the swamp drains into his cabinet.  You can almost hear the organ grinder in the background.   Dance monkey.... dance.",0,1
"Looks like we'll be sacrificed to try and appease the exposed elite (see pizzagate).

And isn't it odd that Trudeau's foundation looks like it models EXACTLY the corrupt Clinton Foundation?  Pay for play.  Even the name is the same.  How stupid are they?

But seriously, kill every Canadian and it won't change the climate one bit.  So yes this is absolutely ludicrous.  Enjoy trying to feed your family and heat your homes.",0,1
I suppose it you aspire to be Putin's lapdog...you should employ Putin's friends.,0,1
"So what if it was for the reward money?  That's why rewards are offered because money matters.  I'm David's uncle and I'm thankful she helped break the case regardless of her real motives.  In my eyes, she's a freaking hero.",0,1
"Aside from throwing spit-balls at the author, do you have any concrete advice to offer. Any millennial reading your comment on this column would think, ""Great, so now what am I supposed to do? RC's advice sounded decent and now this guy says it's rubbish???""",0,1
"Relax, many of US models are TSP without the ""+"", you are still safe and the USA is not going to hell in a handbasket or full of nothing but dumb yahoos.",0,1
"Yes we know Captain Rediculous, you said the same thing before and then you deleted your comment. We got it. How dumb is your behavior on here.",0,1
Kill all four of those monsters. Eye for an eye.,0,1
"I am not at all surprised that Pig supporters are so annoyed by the anti-pig rhetoric in the comments. I seem to remember eight years of inflammatory bumper stickers, billboards, blogs, fake news outlets, Fox News, and so much more aimed at President Obama. From day one when the Rethuglicans decided not to work with him and I am sure it won't stop until President Obama is well out of office.

Treason, I call BS. It's just good clean fun until it's your Pig in office huh?",0,1
"Canadians are so phony! 
-
They only give so they can receive. It is a type of manipulation typical of narcissists.",0,1
If you believe that most people moved on after Obama's election you are delusional as well as deplorable.,0,1
"Ah, the unHoly Triumphirate is assembled:  Trump, Tillerson, and Putin.  There goes the Arctic in the quest for oil. 
The world be damned.",0,1
Kathleen Wynne is a creep.,0,1
"I think people should take responsibility for their barking dogs.   I have dogs that ""want to bark"" I reprimand and bring them in immediately.   I don't like to hear ""idiots barking"" either.   But that man had no right to shoot the dog at all.     He should have contacted  Animal Control not the Anchorage Police.    It became a police matter when he shot the dog.     If he doesn't understand the law - whoever is sponsoring him to the US needs to help him.",0,1
"I always laugh at the per capita argument that econuts like Educated (a more than little arrogant name isn't it?) spout on about. They expect us to have the same per capita emissions like tiny countries such as Denmark. What does it matter what China's per capita rate is? - it doesn't. They are a huge emitter, just like the US (who will not have a carbon tax).  

We are a very large, very cold, northern country, with huge travel distances. We will never be Denmark. Besides, like Margaret says, we will never make any difference to global CO2 emmissions - at all, no matter what. But by jacking up our natural gas and fuel costs, what will happen is that come next election people will vote in a government that is not so adamant about bankrupting Canadians. 

The more the econuts use stupid arguments like the per capita one, the more they are exposed as the illogical  extremists that they are, and the more likely we can do away with carbon taxes.",0,1
"Wow, what an elitist.  Yes I graduated public schools, K-12 and UH so your comments prove my point of the poor public education.  Again, thank you for proving my point. How condescending about my education And that is the problem with you elitist academics.  ""Those who can do, those who can't teach""  It's evident all your experience and knowledge was gained from teachers.  How unfortunate.  I am retired after more meaningful work than you can evedn dream of.  I saved lives, you write crap.",0,1
The shoddy condition of the pitch was noticeable on tv . . .  but still doesn't change the fact it was a crap/boring match.,0,1
"Though i know youre trying to be helpful, Posting that link only takes us to the main page of court view. Fyi. So its might be easier for us to just have the case number or type his crappy name.",0,1
"Trump is a dangerous slime ball that has an obvious Narcissistic Personality Disorder (as in anti social, and psychotic variant).   America is in deep doo doo.",0,1
"'
…but of course, ..that's not the agenda.  DeVos is just another hustler and con.

http://mfi-miami.com/2016/08/devos-family-members/

.
http://www.motherjones.com/politics/2014/01/devos-michigan-labor-politics-gop

.
Kids are a front for the scammers.

You've been played.
.",0,1
"What fool said ""Elections have consequences""???",0,1
"I have been bounding about in the Alaska mountains for 17 years now.  High mountain Alders and Hemlock that used to grow knee high because of the cold and snow at 1100 feet around Cook Inlet now grows 8 feet tall. You idiots with your eyes closed and your hearts hardened by your wallets can deny it al you want, but climate change is happening in a big way. Take a good long look at your grandchildren, because thy are going to look at their children an children and fear desperately for their health and safety if we don't get this under control soon.",0,1
"What a tedious and tiresome troll and trougher for Trudeau - a TTTTT -  you are, Shore.  And your earlier comment here that you were superior to Margaret Wente intellectually and as a journalist is arrogant and delusion beyond words.   All we ever hear from you are the same old and mainly discredited Liberal talking points, blatantly false and misleading claims about conservative politicians and journalists, and cries for the banning of conservative posters and the concomitant creation of ""safe areas"" for all lefty loons all the time posts.

Give it a rest, Shore.  Besides, Cassie and Chris from Ottawa should be back anytime now to take their shifts as apologists for Justin and The Butts Kissers.",0,1
That fat chick.,0,1
"I can picture the fingers of some 300 lb sweating, grunting inmate intertwined and grasping the locks of hair in each and everyone of these scum, day after day after day.",0,1
These punks are lucky that Alaska does not have the death penalty. The two are psychopaths at the very least and do not deserve to have free room and board plus medical for the rest of their lives.,0,1
"Renfro looks like the runt who thought he was bigger than life. Let's see how life in prison takes him up on his challenge. You're no Alpha buddy, just a weak and powerless kid who took a life over a few bucks of weed. After 50 years you come tell us if your actions were justifiable. I'm sure however, you realized how neck deep in your foolish choices you were after you wrongfully took a life. 

Society is solid on your verdict and sentence, we want you to take every breath you have left behind bars. To drown in your thoughts of David and weep for the changes you wish you could have made, but out of arrogance, ignorance, and inferiority...you didn't.",0,1
"Does that include the New Years rapists in Germany?  Islam prohibits alcohol and those pigs committed rapes and sexual assaults without that excuse.

And the US is the only nation in the world with a 21 year old drinking age.  The rest of the world's younger people seem to be able to control themselves; only the US can't teach their youth moderation.",0,1
"Jump in a frigid lake pothead. All you are
doing is robbing Canadians, you blowhard 
butt phuker.",0,1
"it's time we the majority spearhead the 1%
who are to lazy to feed themselves. We are
the ones who have payed for all are amenities
and now they intend to kill us off so the scum 
can have it all. Come on people, there are
more of us than them. They will perish.",0,1
"Trump said ""global warming is a Chinese hoax"" What a fool. You cannot deny the climate is warming. You can argue the cause of the warming",0,1
"Foolish pot smokers thought that it would be a complete free-for-all. Marijuana will continue to be a controlled substance. That means that there will be regulations on how it is manufactured, sold, and consumed.

You will not be allowed to walk down the street smoking a joint anymore than you would be allowed to drink a beer.",0,1
China  needs a swift kick up the butt and to stop stealing from the West.,0,1
Do please provide cites to support your ridiculous statements.,0,1
Kirk Cameron is definitely not a prominent public intellectual. Kirk Cameron is a religious nut job.,0,1
"A bullet to the head, dude.",0,1
Everything the Liberals touch turns to garbage.,0,1
"A thug is anyone that thinks they can take something they haven't worked for themselves to get.  I don't care what you think, they are thugs.  And if they come into my home, they will be a thug with holes.",0,1
Why do we have to spend our hard earned tax dollars for little brats like this? This killing isn't over some pot. Obviously these kids were not raise with any kind of morals. Have a fist fight..don't kill somebody. Absolutely ridiculous and such a waste of a good kid.,0,1
"What a kill joy.  This man isn't a Christian, he's a Grinch.",0,1
"I live next door. They have always been horrible, creepy neighbors. I pray they move. How were  the kids able to get into a trailer multiple times if it's always locked. And no one saw them burning the carpet??  Hmm",0,1
"Ah, ok troll.",0,1
"It will be a long, drawn-out and expensive trial to determine who did what.  And or course, there will be the ""they are only kids!"" pleas.  In the end likely not all of these scumbags will get appropriate punishment, and those that walk free will continue to be heinous Valley Trash.  It's times like this you see he benefits of the justice systems of other 3rd world countries (and the Valley is a 3rd world country).  Many justice systems in the world would have already given these scumbags their deserved punishment.  And they would not have to punish them a 2nd time, if you know what I mean.",0,1
"Call, write, or visit your MP whatever your party affiliation and tell them to put a stop to this nonsense.  

Challenge them to submit a private member's bill.

Massive and sustained public pressure is the only way to get these bastards to act.",0,1
What is it about Alaska that attracts jerks like this?,0,1
"Hello, 
Is anyone else realizing that Justin is just as much a politician as anyone else? The only difference is that he smiles when he lies and takes his shirt off once in a while. Are anyone else's blinders falling off? 
Sunny ways my ass. It is the same old same old.",0,1
"The political stupidity is not just limited to the narrow minded right! So if and when pot is allowed to be purchased will the people who have set the rules still buy their weed from their illegal dealer? The committee that was selected to come up with these recommendation have obviously never grown a single plant of marijuana before. They obviously do not at this time use marijuana, and quite likely never did!  I cannot believe that our government is so naive to suggest that I will be able to grow 4 marijuana plants, but I will only be able to legally possess 30 grams at one time but I can grow for marijuana plants that can only produce up 30 grams of cured consumable is absolutely ridiculous. No one with any real subject intelligence would make such a ridiculous recommendation. Trudeau you have taken what should be a relatively simple transition and instead of listening to the needs of the consumer you have to tried to please the non users.",0,1
".....Communist China and their bought off shiny ponies and flood of future Muslim terrorists, courtesy of the little potato, has sure helped also!",0,1
"What a load of HORSE MANURE.

Just another example of a self-absorbed entitled liberal attempting to hide his illegal doings behind hardworking taxpayers.

Opposition needs to petition the GG for a dissolution of parliament immediately.",0,1
Mulroney was a corrupt PM and a disgrace to this country.,0,1
"That is absolute bull crap. You poke the bear for decades, backing them into a corner, and they will respond. NATO and the West have been building military bases and missile ""defense"" systems for decades and if you look on a map, you see how strategic this build up has been - they surround Russia entirely. It would be crazy to think they would go down without defending themselves (in their own country, or in this case, through an ally).",0,1
Are you out of your mind?,0,1
"If anything, they want full statehood. Yep, it's a dumb analogy.",0,1
